name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Pallonji Mistry,Mistry,pallonji-mistry,no-pic,-0.001,construction,Construction & Engineering,M,Ireland,1488028803343,14702.635,73,73
Steve Jobs,Jobs,steve-jobs,steve-jobs,,"Apple, Pixar",Technology,M,United States,1347996704468,,,
Lee Kun-Hee,Lee,lee-kun-hee,lee-kun-hee,-270.152,Samsung,Diversified,M,South Korea,1488028803343,15325.701,66,66
Andrey Melnichenko,Melnichenko,andrey-melnichenko,andrey-melnichenko,1.884,"coal, fertilizers",Energy,M,Russia,1488028803343,13448.739,85,85
Masayoshi Son,Son,masayoshi-son,masayoshi-son,-92.606,Softbank,Telecom,M,Japan,1488028803343,21385.453,35,35
Steve Cohen,Cohen,steve-cohen,steve-cohen,0,hedge funds,Investments,M,United States,1488028803343,13000,90,90
August von Finck,von Finck,august-von-finck,august-von-finck,-17.073,investments,Investments,M,Germany,1488028803343,7384.226,194,194
Sunil Mittal,Mittal,sunil-mittal,sunil-mittal,0,telecom,Telecom,M,India,1488028803343,7462.984,189,189
Ricardo Salinas Pliego,Salinas Pliego,ricardo-salinas-pliego,ricardo-salinas-pliego,20.809,"retail, media, financing",Fashion and Retail,M,Mexico,1488028803343,3899.288,469,469
Liang Wengen,Liang,liang-wengen,liang-wengen,-26.14,manufacturing,Manufacturing,M,China,1488028803343,3784.409,502,502
David & Simon Reuben,Reuben,david-simon-reuben,david-simon-reuben,0,"investments, real estate",Real Estate,M,United Kingdom,1488028803343,15744.41,64,64
Rupert Murdoch,Murdoch,rupert-murdoch,rupert-murdoch,65.441,News Corp,Media,M,United States,1488028803343,13146.565,88,88
Sergei Popov,Popov,sergei-popov,no-pic,-2.445,"banking, coal",Finance,M,Russia,1488028803343,4535.628,377,377
Silvio Berlusconi,Berlusconi,silvio-berlusconi,silvio-berlusconi,-64.433,media,Politics,M,Italy,1488028803343,6748.57,214,214
Philip Anschutz,Anschutz,philip-anschutz,philip-anschutz,15.192,investments,Investments,M,United States,1488028803343,12565.355,96,96
Suleiman Kerimov,Kerimov,suleiman-kerimov,suleiman-kerimov,0,investments,Investments,M,Russia,1488028803343,6374.096,231,231
Sulaiman Al Rajhi,Al Rajhi,sulaiman-al-rajhi,no-pic,,banking,Finance,M,Saudi Arabia,1320240760296,,,
Vladimir Yevtushenkov,Yevtushenkov,vladimir-yevtushenkov,vladimir-yevtushenkov,-108.408,telecom,Telecom,M,Russia,1488028803343,3492.624,559,559
Richard Kinder,Kinder,richard-kinder,richard-kinder,-70.363,pipelines,Energy,M,United States,1488028803343,7122.476,200,200
Jack Taylor,Taylor,jack-taylor,jack-taylor,,Enterprise Rent-A-Car,Service,M,United States,1358269228593,,,
Tadashi Yanai,Yanai,tadashi-yanai,tadashi-yanai,-43.16,retail,Fashion and Retail,M,Japan,1488028803343,15938.471,62,62
Alexander Abramov,Abramov,alexander-abramov,alexander-abramov,-35.793,"steel, mining",Metals & Mining,M,Russia,1488028803343,4462.503,387,387
Charlene de Carvalho-Heineken,de Carvalho-Heineken,charlene-de-carvalho-heineken,charlene-de-carvalho-heineken,-9.798,Heineken,Food and Beverage,F,Netherlands,1488028803343,12664.712,93,93
Alexei Kuzmichev,Kuzmichev,alexei-kuzmichev,alexei-kuzmichev,-37.068,"oil, banking, telecom",Energy,M,Russia,1488028803343,7158.238,199,199
"Edward Johnson, III.",Johnson,edward-johnson-iii,edward-johnson-iii,0,Fidelity,Investments,M,United States,1488028803343,7810.419,176,176
Adi Godrej,Godrej,adi-godrej,adi-godrej,0,diversified,Diversified,M,India,1488028803343,2548.497,806,806
Kushal Pal Singh,Singh,kushal-pal-singh,kushal-pal-singh,0,real estate,Real Estate,M,India,1488028803343,4213.322,424,424
Charles Ergen,Ergen,charles-ergen,charles-ergen,209.717,EchoStar,Media,M,United States,1488028803343,18279.839,48,48
Philip & Cristina Green,Green,philip-cristina-green,philip-cristina-green,0,retail,Fashion and Retail,,United Kingdom,1488028803343,4801.256,347,347
Leonid Fedun,Fedun,leonid-fedun,leonid-fedun,12.332,Lukoil,Energy,M,Russia,1488028803343,6363.923,232,232
Eric Schmidt,Schmidt,eric-schmidt,eric-schmidt,-24.27,Google,Technology,M,United States,1488028803343,11153.909,119,119
Galen Weston,Weston,galen-weston,galen-weston,-114.188,retail,Fashion and Retail,M,Canada,1488028803343,9643.537,135,135
James Goodnight,Goodnight,james-goodnight,james-goodnight,-0.477,SAS Institute,Technology,M,United States,1488028803343,9446.122,140,140
Mohamed Bin Issa Al Jaber,Al Jaber,mohamed-bin-issa-al-jaber,mohamed-bin-issa-al-jaber,,"real estate, hotels",Real Estate,M,Saudi Arabia,1320240652921,,,
Giorgio Armani,Armani,giorgio-armani,giorgio-armani,3.304,fashion,Fashion and Retail,M,Italy,1488028803343,6590.725,222,222
Nicky Oppenheimer,Oppenheimer,nicky-oppenheimer,nicky-oppenheimer,-2.688,De Beers,Metals & Mining,M,South Africa,1488028803343,7005.762,203,203
Jim Kennedy,Kennedy,jim-kennedy,jim-kennedy,0,Cox Enterprises,Media,M,United States,1488028803343,12177.626,107,108
Pierre Omidyar,Omidyar,pierre-omidyar,pierre-omidyar,70.368,Ebay,Technology,M,United States,1488028803343,8105.55,168,168
Blair Parry-Okeden,Parry-Okeden,blair-parry-okeden,no-pic-female,0,Cox Enterprises,Media,F,United States,1488028803343,12177.626,107,107
Hasso Plattner,Plattner,hasso-plattner,hasso-plattner,-98.461,SAP,Technology,M,Germany,1488028803343,11273.551,118,118
Akira Mori,Mori,akira-mori,akira-mori,0,real estate,Real Estate,M,Japan,1488028803343,4439.914,392,392
Andrew Beal,Beal,andrew-beal,andrew-beal,0,"bank, real estate",Investments,M,United States,1488028803343,10398.521,128,128
Cher Wang & Wenchi Chen,Wenchi Chen,cher-wang-wenchi-chen,cher-wang-wenchi-chen,,electronics,Technology,,Taiwan,1320242251921,,,
Andrew Forrest,Forrest,andrew-forrest,andrew-forrest,-184.335,mining,Metals & Mining,M,Australia,1488028803343,5530.897,287,287
"Samuel Newhouse, Jr.",Newhouse,samuel-newhouse-jr,samuel-newhouse-jr,35.177,publishing,Media,M,United States,1488028803343,12197.824,105,105
Dhanin Chearavanont,Chearavanont,dhanin-chearavanont,dhanin-chearavanont,-78.23,diversified,Diversified,M,Thailand,1488028803343,9668.857,134,134
Hansjorg Wyss,Wyss,hansjoerg-wyss,hansjoerg-wyss,-1.99,medical devices,Health care,M,Switzerland,1488028803343,5509.59,290,290
Curt Engelhorn,Engelhorn,curt-engelhorn,curt-engelhorn,,drugs,Health care,M,Germany,1320240798921,,,
Antonia Johnson,Johnson,antonia-johnson,antonia-johnson,5.622,diversified,Diversified,F,Sweden,1488028803343,5528.157,288,288
Anil Agarwal,Agarwal,anil-agarwal,anil-agarwal,-109.409,"mining, metals",Metals & Mining,M,India,1488028803343,2863.656,712,712
Joseph Lau,Lau,joseph-lau,joseph-lau,10.019,real estate,Real Estate,M,Hong Kong,1488028803343,15017.781,71,71
Ray Dalio,Dalio,ray-dalio,ray-dalio,0,hedge funds,Investments,M,United States,1488028803343,16800,55,55
Tsai Wan-tsai,Tsai,tsai-wan-tsai,tsai-wan-tsai,,finance,Finance,M,Taiwan,1320240972000,,,
Marcel Herrmann Telles,Telles,marcel-herrmann-telles,marcel-herrmann-telles,-27.571,beer,Food and Beverage,M,Brazil,1488028803343,14700.235,74,74
Isak Andic,Andic,isak-andic,isak-andic,-3.262,Mango,Fashion and Retail,M,Spain,1488028803343,2226.282,946,946
Leonard Lauder,Lauder,leonard-lauder,leonard-lauder,-23.383,Estee Lauder,Service,M,United States,1488028803343,8777.833,152,152
Michael Kadoorie,Kadoorie,michael-kadoorie,michael-kadoorie,-19.989,diversified,Diversified,M,Hong Kong,1488028803343,6815.97,211,211
Dilip Shanghvi,Shanghvi,dilip-shanghvi,dilip-shanghvi,0,pharmaceuticals,Health care,M,India,1488028803343,13730.815,83,83
Chung Mong-Koo,Chung,chung-mong-koo,chung-mong-koo,2.371,Hyundai,Automotive,M,South Korea,1488028803343,4837.182,343,343
Micky Arison,Arison,micky-arison,micky-arison,9.233,Carnival Cruises,Service,M,United States,1488028803343,8339.046,158,158
Jean-Claude Decaux,Decaux,jean-claude-decaux,jean-claude-decaux,,advertising,Media,M,France,1320240975078,,,
Ingvar Kamprad,Kamprad,ingvar-kamprad,ingvar-kamprad,,Ikea,Fashion and Retail,M,Sweden,1320239928062,,,
Stephen Schwarzman,Schwarzman,stephen-schwarzman,stephen-schwarzman,-64.07,investments,Investments,M,United States,1488028803343,11601.801,115,115
Beny Steinmetz,Steinmetz,beny-steinmetz,beny-steinmetz,0.882,"mining, diamonds, real estate",Metals & Mining,M,Israel,1488028803344,1141.798,1715,1715
Eli Broad,Broad,eli-broad,eli-broad,0,investments,Investments,M,United States,1488028803343,7687,179,179
Alain & Gerard Wertheimer,Wertheimer,gerard-wertheimer-1,no-pic,0,Chanel,Fashion and Retail,M,France,1488028803343,11749.655,113,114
Ralph Lauren,Lauren,ralph-lauren,ralph-lauren,-0.207,fashion and retail,Fashion and Retail,M,United States,1488028803343,5522.789,289,289
Donald Newhouse,Newhouse,donald-newhouse,donald-newhouse,35.177,publishing,Media,M,United States,1488028803343,12197.586,106,106
Kunio Busujima,Busujima,kunio-busujima,kunio-busujima,,gaming,Gaming,M,Japan,1320240912390,,,
Henry Sy,Sy,henry-sy,henry-sy,-105.364,retail,Diversified,M,Philippines,1488028803343,12603.013,94,94
Zong Qinghou,Zong,zong-qinghou,zong-qinghou,0,beverages,Food and Beverage,M,China,1488028803343,7217.612,198,198
Harold Simmons,Simmons,harold-simmons,harold-simmons,,investments,Investments,M,United States,1358269309281,,,
Jim Pattison,Pattison,jim-pattison,jim-pattison,-22.423,diversified,Diversified,M,Canada,1488028803343,5638.137,272,272
Dorothea Steinbruch,Steinbruch,dorothea-steinbruch,no-pic-female,,steel,Metals & Mining,F,Brazil,1320240843796,,,
Terry Gou,Gou,terry-gou,terry-gou,-55.275,electronics,Technology,M,Taiwan,1488028803343,7442.226,191,191
Li Li & wife,Li,li-li-2,no-pic,2.93,pharmaceuticals,Health care,M,China,1488028803344,1607.361,1295,1295
Hiroshi Mikitani,Mikitani,hiroshi-mikitani,hiroshi-mikitani,87.915,online retailing,Technology,M,Japan,1488028803343,6276.991,237,237
Shiv Nadar,Nadar,shiv-nadar,shiv-nadar,0,information technology,Technology,M,India,1488028803343,12363.111,101,101
Nassef Sawiris,Sawiris,nassef-sawiris,nassef-sawiris,-103.912,construction,Construction & Engineering,M,Egypt,1488028803343,5578.777,282,282
Sergei Galitsky,Galitsky,sergei-galitsky,sergei-galitsky,-214.002,retail,Fashion and Retail,M,Russia,1488028803343,6341.071,233,233
Graeme Hart,Hart,graeme-hart,graeme-hart,0,investments,Investments,M,New Zealand,1488028803343,9560.396,137,137
Charles Butt,Butt,charles-butt,charles-butt,0,supermarkets,,M,United States,1488028803343,10700,127,127
He Xiangjian,He,he-xiangjian,he-xiangjian,-218.719,appliances,Manufacturing,M,China,1488028803343,12310.294,103,103
Boris Ivanishvili,Ivanishvili,bidzina-ivanishvili,no-pic,0,investments,Investments,M,Russia,1488028803343,4517,379,379
Carlos Alberto Sicupira,Sicupira,carlos-alberto-sicupira,no-pic,-33.374,beer,Food and Beverage,M,Brazil,1488028803343,12487.784,99,99
Gennady Timchenko,Timchenko,gennady-timchenko,no-pic,50.7,oil trading,Energy,M,Russia,1488028803343,16400.47,57,57
"John Menard, Jr.",Menard,john-menard-jr,john-menard-jr,-0.012,Retail,Fashion and Retail,M,United States,1488028803343,10300.62,130,130
Ira Rennert,Rennert,ira-rennert,ira-rennert,0,investments,Investments,M,United States,1488028803343,4051,447,447
Wu Yajun,Wu,wu-yajun,wu-yajun,73.001,real estate,Real Estate,F,China,1488028803343,4705.065,361,361
Patrick Soon-Shiong,Soon-Shiong,patrick-soon-shiong,patrick-soon-shiong,-49.722,generic drugs,Health care,M,United States,1488028803343,8515.774,156,156
Zhang Zhirong,Zhang,zhang-zhirong,zhang-zhirong,-0.264,Shipbuilding,Logistics,M,Hong Kong,1488028803344,1207.893,1651,1651
Antonio Ermirio de Moraes,Ermirio de Moraes,antonio-ermirio-de-moraes,antonio-ermirio-de-moraes,,diversified,Diversified,M,Brazil,1320241499140,,,
Nikolai Tsvetkov,Tsvetkov,nikolai-tsvetkov,nikolai-tsvetkov,,"banking, retail",Finance,M,Russia,1320241466515,,,
Shari Arison,Arison,shari-arison,shari-arison,3.902,Carnival Cruises,Service,F,Israel,1488028803343,4892.734,339,339
David Geffen,Geffen,david-geffen,david-geffen,-8.55,"movies, music",Media,M,United States,1488028803343,7356.574,195,195
Charles Johnson,Johnson,charles-johnson,charles-johnson,-20.479,Franklin Resources,Investments,M,United States,1488028803343,5813.252,265,265
Tsai Eng-Meng,Tsai,tsai-eng-meng,tsai-eng-meng,-57.147,food,Food and Beverage,M,Taiwan,1488028803343,5847.092,261,261
Americo Amorim,Amorim,americo-amorim,americo-amorim,3.074,"cork, investments",Diversified,M,Portugal,1488028803343,4369.153,404,404
Carlos and Alejandro Bulgheroni,Bulgheroni,alejandro-bulgheroni,no-pic,0,Bridas,Energy,M,Argentina,1488028803343,3323.83,590,590
Hui Ka Yan,Hui,hui-ka-yan,hui-ka-yan,0,real estate,Real Estate,M,China,1488028803343,10341.04,129,129
Karl-Heinz Kipp,Kipp,karl-heinz-kipp,no-pic,0,retail,Fashion and Retail,M,Germany,1488028803343,4453.24,389,389
David Tepper,Tepper,david-tepper,david-tepper,0,hedge funds,Investments,M,United States,1488028803343,11000,122,122
Peter Woo,Woo,peter-woo,peter-woo,-45.495,real estate,Real Estate,M,Hong Kong,1488028803343,10887.914,124,124
Yoovidhya Family,Yoovidhya,chaleo-yoovidhya,chaleo-yoovidhya,,Red Bull,Food and Beverage,M,Thailand,1366216724187,,,
Michael Hartono,Hartono,michael-hartono,no-pic,0,"tobacco, banking",Manufacturing,M,Indonesia,1488028803343,8950.537,148,148
R. Budi Hartono,Hartono,r-budi-hartono,r-budi-hartono,0,"tobacco, banking",Finance,M,Indonesia,1488028803343,9074.08,143,143
Sam Zell,Zell,sam-zell,sam-zell,-5.502,"real estate, private equity",Real Estate,M,United States,1488028803343,4960.947,335,335
Lee Shin Cheng,Lee,lee-shin-cheng,lee-shin-cheng,55.594,palm oil,Manufacturing,M,Malaysia,1488028803343,4786.431,348,348
Lester Crown,Crown,crown,no-pic,,investments,Investments,M,United States,1337117236718,,,
Ma Huateng,Ma,ma-huateng,ma-huateng,-383.951,internet,Technology,M,China,1488028803343,24783.626,33,33
Dietrich Mateschitz,Mateschitz,dietrich-mateschitz,dietrich-mateschitz,0,Red Bull,Food and Beverage,M,Austria,1488028803343,13391.12,86,86
"Rupert Johnson, Jr.",Johnson,rupert-johnson-jr,no-pic,-21.081,Franklin Resources,Investments,M,United States,1488028803343,5131.699,322,322
Zhang Jindong,Zhang,zhang-jindong,zhang-jindong,-4.023,retail,Fashion and Retail,M,China,1488028803343,4138.007,433,433
Pauline MacMillan Keinath,Keinath,pauline-macmillan-keinath,no-pic-female,0,Cargill Inc.,Food and Beverage,F,United States,1488028803343,6887.213,205,205
Spiro Latsis,Latsis,spiro-latsis,spiro-latsis,0.575,"banking, shipping",Diversified,M,Greece,1488028803343,1907.581,1115,1115
"Cargill MacMillan, Jr.",MacMillan,cargill-macmillan,cargill-macmillan,,Cargill Inc.,Food and Beverage,M,United States,1347996704203,,,
Quek Leng Chan,Quek,quek-leng-chan,quek-leng-chan,0,diversified,Diversified,M,Malaysia,1488028803343,6840.763,209,209
Johann Rupert,Rupert,johann-rupert,johann-rupert,-46.571,luxury goods,Fashion and Retail,M,South Africa,1488028803343,6108.119,244,244
Whitney MacMillan,MacMillan,whitney-macmillan,no-pic,0,Cargill Inc.,Food and Beverage,M,United States,1488028803343,5611.919,276,276
Frederik G.H. Meijer,Meijer,frederik-gh-meijer,frederik-gh-meijer,,supermarkets,Fashion and Retail,M,United States,1347996700312,,,
Thomas Schmidheiny,Schmidheiny,thomas-schmidheiny,thomas-schmidheiny,-89.279,cement,Construction & Engineering,M,Switzerland,1488028803343,4656.193,366,366
Marion MacMillan Pictet,Pictet,marion-macmillan-pictet,no-pic-female,,Cargill Inc.,Food and Beverage,F,United States,1347996702265,,,
Charles Schwab,Schwab,charles-schwab,charles-schwab,-18.648,discount stock brokerage,Investments,M,United States,1488028803343,8207.312,162,162
Vladimir Kim,Kim,vladimir-kim,vladimir-kim,-50.198,mining,Metals & Mining,M,Kazakhstan,1488028803343,2706.876,754,754
Kjeld Kirk Kristiansen,Kristiansen,kjeld-kirk-kristiansen,kjeld-kirk-kristiansen,-23.566,Lego,Manufacturing,M,Denmark,1488028803343,21120.928,36,36
Otto Beisheim,Beisheim,otto-beisheim,otto-beisheim,,retail,Fashion and Retail,M,Germany,1366216709187,,,
Teh Hong Piow,Teh,teh-hong-piow,teh-hong-piow,,banking,Finance,M,Malaysia,1320241369390,,,
Heinz-Horst Deichmann,Deichmann,heinz-horst-deichmann,heinz-horst-deichmann,,shoes,Fashion and Retail,M,Germany,1320241085843,,,
Bruce Kovner,Kovner,bruce-kovner,bruce-kovner,0,hedge funds,Investments,M,United States,1488028803343,5500,291,291
Wang Jianlin,Wang,wang-jianlin,wang-jianlin,98.695,real estate,Real Estate,M,China,1488028803343,31323.9,19,19
Hiroshi Yamauchi,Yamauchi,hiroshi-yamauchi,hiroshi-yamauchi,,Nintendo,Gaming,M,Japan,1320241061937,,,
John Malone,Malone,john-malone,john-malone,-37.19,cable television,Media,M,United States,1488028803343,7646.513,182,182
Pyotr Aven,Aven,pyotr-aven,pyotr-aven,-5.512,"oil, banking, telecom",Energy,M,Russia,1488028803343,4659.571,365,365
Dennis Washington,Washington,dennis-washington,dennis-washington,5.925,"construction, mining",Logistics,M,United States,1488028803343,5943.557,249,249
Paul Desmarais,Desmarais,paul-desmarais,paul-desmarais,,finance,Finance,M,Canada,1320241156718,,,
Erivan Haub,Haub,erivan-haub,erivan-haub,-4.649,retail,Service,M,Germany,1488028803343,5884.825,258,258
Liu Yongxing,Liu,liu-yongxing,liu-yongxing,0,agribusiness,Service,M,China,1488028803343,6595.516,221,221
Victor Fung,Fung,victor-fung,victor-fung,-7.392,Retail,Logistics,M,United States,1488028803344,1425.785,1442,1442
Karl Wlaschek,Wlaschek,karl-wlaschek,karl-wlaschek,,retail,Fashion and Retail,M,Austria,1320241064187,,,
Ray Lee Hunt,Hunt,ray-lee-hunt,ray-lee-hunt,-0.918,"oil, real estate",Energy,M,United States,1488028803343,4737.319,356,356
Richard LeFrak,LeFrak,richard-lefrak,richard-lefrak,0.489,real estate,Real Estate,M,United States,1488028803343,6600.289,220,220
William Fung,Fung,william-fung,william-fung,-7.527,apparel,Fashion and Retail,M,Hong Kong,1488028803344,1465.075,1413,1413
Frank Lowy,Lowy,frank-lowy,frank-lowy,-21.944,malls,Real Estate,M,Australia,1488028803343,5598.578,281,281
James Packer,Packer,james-packer,james-packer,-7.49,media,Diversified,M,Australia,1488028803343,3201.599,617,617
Aloysio de Andrade Faria,Faria,aloysio-de-andrade-faria,no-pic,0,banking,Finance,M,Brazil,1488028803343,2453.073,860,860
Charoen Sirivadhanabhakdi,Sirivadhanabhakdi,charoen-sirivadhanabhakdi,charoen-sirivadhanabhakdi,-236.607,beverages,Food and Beverage,M,Thailand,1488028803343,16068.053,58,58
Alain Merieux,Merieux,alain-merieux,alain-merieux,-84.962,pharmaceuticals,Health care,M,France,1488028803343,3905.05,468,468
John Paul DeJoria,DeJoria,john-paul-dejoria,john-paul-dejoria,0,"hair products, tequila",Fashion and Retail,M,United States,1488028803343,3032.19,667,667
Michael & Rainer Schmidt-Ruthenbeck,Schmidt-Ruthenbeck,michael-reiner-schmidt-ruthenbeck,no-pic,-26.681,retail,Fashion and Retail,M,Germany,1488028803343,2721.046,751,751
Richard DeVos,DeVos,richard-devos,richard-devos,0,Alticor,Service,M,United States,1488028803343,5605.521,278,278
Richard Branson,Branson,richard-branson,richard-branson,-15.183,Virgin,Media,M,United Kingdom,1488028803343,5037.741,327,327
Rosalia Mera,Mera,rosalia-mera,rosalia-mera,,Zara,Fashion and Retail,F,Spain,1365612196453,,,
Charles Cadogan,Cadogan,charles-cadogan,no-pic,0,real estate,Real Estate,M,United Kingdom,1488028803343,6885.431,206,206
Gustavo Cisneros,Cisneros,gustavo-cisneros,gustavo-cisneros,0,media,Media,M,Venezuela,1488028803344,1382.674,1486,1486
Robert Rowling,Rowling,robert-rowling,robert-rowling,0,investments,Energy,M,United States,1488028803343,6167.501,242,242
Roger Wang,Wang,roger-wang,roger-wang,-11.296,retail,Fashion and Retail,M,United States,1488028803343,3733.22,513,513
Bernard Ecclestone,Ecclestone,bernard-ecclestone,bernard-ecclestone,-0.267,Formula One,Sports,M,United Kingdom,1488028803343,2918.352,696,696
Denis O'Brien,O'Brien,denis-obrien,denis-obrien,-0.11,telecom,Telecom,M,Ireland,1488028803343,4735.562,357,357
Robert Bass,Bass,robert-bass,robert-bass,-11.9,"oil, investments",Energy,M,United States,1488028803343,3978.36,459,459
Chee Chen Tung,Tung,tung-chee-chen,tung-chee-chen,17.177,transportation,Logistics,M,Hong Kong,1488028803343,2038.96,1027,1027
Walter Haefner,Haefner,walter-haefner,walter-haefner,,software,Technology,M,Switzerland,1366216723593,,,
Malvinder & Shivinder Singh,Singh,malvinder-shivinder-singh,malvinder-shivinder-singh,0,healthcare,Health care,M,India,1488028803344,1393.945,1473,1473
Reinhold Wurth,Wurth,reinhold-wuerth,no-pic,0,fasteners,Manufacturing,M,Germany,1488028803343,10070.336,131,131
Gordon Moore,Moore,gordon-moore,gordon-moore,62.569,Intel,Technology,M,United States,1488028803343,7328.207,196,196
Yang Huiyan,Yang,yang-huiyan,yang-huiyan,-78.857,real estate,Real Estate,F,China,1488028803343,9587.317,136,136
Jeronimo Arango,Arango,jeronimo-arango,no-pic,-8.913,retail,Fashion and Retail,M,Mexico,1488028803343,4228.124,420,420
Wee Cho Yaw,Wee,wee-cho-yaw,wee-cho-yaw,-36.286,banking,Finance,M,Singapore,1488028803343,5148.577,321,321
Mehmet Emin Karamehmet,Karamehmet,mehmet-emin-karamehmet,mehmet-emin-karamehmet,,telecom,Telecom,M,Turkey,1320241608500,,,
Arnon Milchan,Milchan,arnon-milchan,arnon-milchan,0,New Regency,Media,M,Israel,1488028803343,5231.238,313,313
Daniel Ziff,Ziff,daniel-ziff,daniel-ziff,0,hedge funds,Investments,M,United States,1488028803343,4750,353,353
Dirk Ziff,Ziff,dirk-ziff,dirk-ziff,0,hedge funds,Investments,M,United States,1488028803343,4750,353,354
Olav Thon,Thon,olav-thon,olav-thon,,real estate,Real Estate,M,Norway,1320242037968,,,
Robert Ziff,Ziff,robert-ziff,robert-ziff,0,hedge funds,Investments,M,United States,1488028803343,4750,353,355
Henry Kravis,Kravis,henry-kravis,henry-kravis,-15.971,leveraged buyouts,Investments,M,United States,1488028803343,4980.08,334,334
Stef Wertheimer,Wertheimer,stef-wertheimer,stef-wertheimer,0,tools,Manufacturing,M,Israel,1488028803343,5600,280,280
Zhou Chengjian,Zhou,zhou-chengjian,zhou-chengjian,24.208,retail,Fashion and Retail,M,China,1488028803343,2102.51,994,994
Frits Goldschmeding,Goldschmeding,frits-goldschmeding,no-pic,-26.934,temp agency,Service,M,Netherlands,1488028803343,4373.402,401,401
Richard Chandler,Chandler,richard-chandler,richard-chandler,0,investments,Investments,M,New Zealand,1488028803343,1909.777,1114,1114
Dieter Schnabel,Schnabel,dieter-schnabel,no-pic,0,chemicals,Manufacturing,M,Germany,1488028803344,1694.957,1239,1239
Chen Din Hwa,Chen,din-hwa-chen,din-hwa-chen,,real estate,Real Estate,M,Hong Kong,1366216711546,,,
Andrei Skoch,Skoch,andrei-skoch,andrei-skoch,17.306,metals,Metals & Mining,M,Russia,1488028803343,6934.532,204,204
Andreas Strungmann,Strungmann,andreas-struengmann,no-pic,0,pharmaceuticals,Health care,M,Germany,1488028803343,3121.491,641,641
Thomas Strungmann,Strungmann,thomas-struengmann,no-pic,0,pharmaceuticals,Health care,M,Germany,1488028803343,3121.491,641,642
Tang Yiu,Tang,tang-yiu,tang-yiu,0,retail,Fashion and Retail,M,Hong Kong,1488028803343,2415.356,874,874
Sumner Redstone,Redstone,sumner-redstone,sumner-redstone,-0.334,Viacom,Media,M,United States,1488028803343,5411.752,300,300
Stein Erik Hagen,Hagen,stein-erik-hagen,stein-erik-hagen,-0.251,retail,Fashion and Retail,M,Norway,1488028803343,2348.79,901,901
Michael Herz,Herz,michael-herz,no-pic,-13.997,coffee,Fashion and Retail,M,Germany,1488028803343,4439.367,393,393
Wolfgang Herz,Herz,wolfgang-herz,no-pic,-13.997,coffee,Fashion and Retail,M,Germany,1488028803343,4439.367,393,394
Lui Che Woo,Lui,lui-che-woo,lui-che-woo,46.206,gaming,Gaming,M,Hong Kong,1488028803343,12202.741,104,104
Elizabeth Mohn,Mohn,elisabeth-mohn,elisabeth-mohn,0,media,Media,F,Germany,1488028803343,4310.614,412,412
George Roberts,Roberts,george-roberts,george-roberts,-16.715,leveraged buyouts,Investments,M,United States,1488028803343,4991.832,332,332
Takemitsu Takizaki,Takizaki,takemitsu-takizaki,no-pic,99.464,sensors,Manufacturing,M,Japan,1488028803343,12143.122,110,110
Patokh Chodiev,Chodiev,patokh-chodiev,no-pic,0,"mining, metals",Metals & Mining,M,Belgium,1488028803344,1852.636,1146,1146
Alijan Ibragimov,Ibragimov,alijan-ibragimov,no-pic,0,"mining, metals",Metals & Mining,M,Kazakhstan,1488028803343,2043.459,1024,1024
Alexander Machkevich,Machkevich,alexander-machkevich,alexander-machkevich,0,"mining, metals",Metals & Mining,M,Israel,1488028803343,1945.999,1092,1092
Xavier Niel,Niel,xavier-niel,xavier-niel,-25.412,"internet, telecom",Technology,M,France,1488028803343,8211.042,161,161
"Thomas Frist, Jr.",Frist,thomas-frist-jr,thomas-frist-jr,42.726,HCA Healthcare,Health care,M,United States,1488028803343,9000.168,147,147
Bruno Schroder,Schroder,bruno-schroder,bruno-schroder,-54.274,banking,Finance,M,United Kingdom,1488028803343,5052.069,326,326
Edward Lampert,Lampert,edward-lampert,edward-lampert,-74.583,investments,Investments,M,United States,1488028803343,2028.815,1033,1033
Friede Springer,Springer,friede-springer,friede-springer,-27.547,publishing,Media,F,Germany,1488028803343,3891.126,471,471
Vasily Anisimov,Anisimov,vasily-anisimov,vasily-anisimov,0,"metals, real estate",Metals & Mining,M,Russia,1488028803344,1389.153,1479,1479
Leon Black,Black,leon-black,leon-black,15.763,private equity,Investments,M,United States,1488028803343,5458.139,295,295
Martin & Olivier Bouygues,Bouygues,martin-olivier-bouygues,martin-olivier-bouygues,-23.492,"construction, media",Construction & Engineering,M,France,1488028803343,3772.049,507,507
Ray Dolby,Dolby,ray-dolby,ray-dolby,,Dolby Laboratories,Technology,M,United States,1358269560921,,,
Lars Larsen,Larsen,lars-larsen,lars-larsen,0,retail,Fashion and Retail,M,Denmark,1488028803343,3780.065,503,503
Kirk Kerkorian,Kerkorian,kirk-kerkorian,kirk-kerkorian,,"casinos, investments",Gaming,M,United States,1358269471703,,,
Low Tuck Kwong,Low Tuck,low-tuck-kwong,low-tuck-kwong,,coal,Energy,M,Indonesia,1320243411390,,,
William Koch,Koch,william-koch,william-koch,0,"oil, investments",Energy,M,United States,1488028803344,1272.683,1591,1591
Filaret Galchev,Galchev,filaret-galchev,filaret-galchev,0,construction materials,Construction & Engineering,M,Russia,1488028803344,1294.356,1565,1565
James & Arthur Irving,Irving,james-irving-1,no-pic,0,oil,Energy,M,Canada,1488028803343,7481.086,187,187
