name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Sybill Storz,Storz,sybill-storz,no-pic-female,0,medical devices,Healthcare,F,Germany,1488028803343,2070.755,1006,1007
Syed Mokhtar AlBukhary,AlBukhary,syed-mokhtar-albukhary,syed-mokhtar-albukhary,-7.085,"engineering, energy, construction",Diversified,M,Malaysia,1488028803344,1816.741,1172,1172
Sylvia Stroeher,Stroeher,sylvia-stroeher,no-pic-female,0,cosmetics,Fashion & Retail,F,Germany,1488028803344,1758.288,1214,1214
Sze Man Bok,Sze,sze-man-bok,sze-man-bok,-32.438,hygiene products,Manufacturing,M,China,1488028803343,2252.819,938,938
T. Denny Sanford,Sanford,t-denny-sanford,t-denny-sanford,0,"banking, credit cards",Finance and Investments,M,United States,1488028803344,1773,1202,1202
Taha Mikati,Mikati,taha-mikati,no-pic,-11.658,telecom,Telecom,M,Lebanon,1488028803343,2665.797,768,769
Tahir,Tahir,tahir,tahir,10.934,diversified,Diversified,M,Indonesia,1488028803343,2815.768,727,727
Takao Yasuda,Yasuda,takao-yasuda,takao-yasuda,-1.855,retail,Fashion & Retail,M,Japan,1488028803344,1514.699,1373,1373
Tamara Gustavson & family,Gustavson,tamara-gustavson,no-pic-female,28.154,self storage,Service,F,United States,1488028803343,5111.53,324,324
Tang Hsiang-chien,Tang,tang-hsiang-chien,tang-hsiang-chien,-0.089,"textiles, electronics",Manufacturing,M,Hong Kong,1488028803344,1482.937,1398,1398
Tang Yiu,Tang,tang-yiu,tang-yiu,0,fashion retail,Fashion & Retail,M,Hong Kong,1488028803343,2415.356,874,874
Tatiana Casiraghi,Casiraghi,tatiana-casiraghi,tatiana-casiraghi,-5.7,beer,Food and Beverage,F,Monaco,1488028803343,2375.903,892,893
Ted Alfond,Alfond,ted-alfond,no-pic,0.762,shoes,Fashion & Retail,M,United States,1488028803344,1443.092,1429,1430
Ted Lerner,Lerner,ted-lerner,ted-lerner,0,real estate,Real Estate,M,United States,1488028803343,5279.021,310,310
Teddy Sagi,Sagi,teddy-sagi,teddy-sagi,-24.273,gambling software,Gambling & Casinos,M,Israel,1488028803343,3160.699,629,629
Terrence Pegula,Pegula,terrence-pegula,terrence-pegula,0,natural gas,Energy,M,United States,1488028803343,4172,428,428
Theo Albrecht Jr & family,Albrecht,theo-albrecht-jr,no-pic,0,"Aldi, Trader Joe's",Fashion & Retail,M,Germany,1488028803343,18584.681,46,46
Theo Mueller,Mueller,theo-mueller,theo-mueller,0,dairy,Food and Beverage,M,Germany,1488028803343,4225.963,421,421
Theodore Rachmat & family,Rachmat,theodore-rachmat,theodore-rachmat,-5.437,diversified,Diversified,M,Indonesia,1488028803343,1932.943,1096,1096
Thomas Bruch & family,Bruch,thomas-bruch,thomas-bruch,0,food retailing,Fashion & Retail,M,Germany,1488028803344,1324.012,1542,1542
Thomas Kaplan,Kaplan,thomas-kaplan,thomas-kaplan,-1.036,investments,Finance and Investments,M,United States,1488028803344,1029.883,1824,1824
Thomas Lau,Lau,thomas-lau,thomas-lau,-13.047,department stores,Fashion & Retail,M,Hong Kong,1488028803344,1551.089,1344,1344
Thomas Lee,Lee,thomas-lee,thomas-lee,0,private equity,Finance and Investments,M,United States,1488028803343,2196,955,955
Thomas Meyer,Meyer,thomas-meyer,thomas-meyer,0,apparel retailer,Fashion & Retail,M,Switzerland,1488028803344,1123.285,1736,1736
Thomas Peterffy,Peterffy,thomas-peterffy,thomas-peterffy,0,discount brokerage,Finance and Investments,M,United States,1488028803343,13790.371,82,82
Thomas Sandell,Sandell,thomas-sandell,thomas-sandell,0,hedge funds,Finance and Investments,M,Sweden,1488028803344,1336.5,1527,1527
Thomas Secunda,Secunda,thomas-secunda,thomas-secunda,0,Bloomberg LP,Media & Entertainment,M,United States,1488028803343,2450.059,863,863
Thomas Steyer,Steyer,thomas-steyer,thomas-steyer,0,hedge funds,Finance and Investments,M,United States,1488028803344,1615,1290,1290
Thomas Straumann,Straumann,thomas-straumann,thomas-straumann,-0.676,dental implants,Healthcare,M,Switzerland,1488028803343,1948.892,1089,1089
Thomas Struengmann,Struengmann,thomas-struengmann,thomas-struengmann,0,pharmaceuticals,Healthcare,M,Germany,1488028803343,3121.491,641,642
Thomas Tull,Tull,thomas-tull,thomas-tull,0,movies,Media & Entertainment,M,United States,1488028803344,1099.35,1762,1762
Thomas Wu,Wu,thomas-wu,thomas-wu,0,finance,Finance and Investments,M,Taiwan,1488028803344,1125.696,1734,1734
Thongma Vijitpongpun,Vijitpongpun,thongma-vijitpongpun,thongma-vijitpongpun,12.723,real estate,Real Estate,M,Thailand,1488028803344,1267.036,1601,1601
Thor Bjorgolfsson,Bjorgolfsson,thor-bjorgolfsson,thor-bjorgolfsson,0,investments,Diversified,M,Iceland,1488028803344,1815,1174,1174
Tian Ming,Tian,tian-ming,no-pic,2.992,measuring instruments,Technology,M,China,1488028803344,1205.836,1655,1655
Tianfu Lin,Lin,tianfu-lin,tianfu-lin,0,"footwear, apparel",Fashion & Retail,M,Hong Kong,1488028803344,1563.665,1338,1338
Tilman Fertitta,Fertitta,tilman-fertitta,tilman-fertitta,0,"restaurants, casinos",Food and Beverage,M,United States,1488028803343,2874.029,707,707
Timothy Boyle,Boyle,timothy-boyle,timothy-boyle,4.862,Columbia Sportswear,Fashion & Retail,M,United States,1488028803344,1715.371,1226,1226
Timothy Headington,Headington,timothy-headington,timothy-headington,0,"oil & gas, investments",Energy,M,United States,1488028803344,1650.196,1268,1268
Timur Kulibaev,Kulibaev,timur-kulibaev,timur-kulibaev,-17.183,banking,Finance and Investments,M,Kazakhstan,1488028803344,1241.372,1620,1620
Todd Christopher,Christopher,todd-christopher,no-pic,0,hair care products,Fashion & Retail,M,United States,1488028803343,2090.4,999,999
Todd Wagner,Wagner,todd-wagner,todd-wagner,0,online media,Media & Entertainment,M,United States,1488028803344,1657.95,1260,1260
Tom Benson & family,Benson,tom-benson,tom-benson,0,New Orleans Saints,Sports,M,United States,1488028803343,2568.2,801,801
Tom & Judy Love,Love,tom-judy-love,tom-judy-love,0,retail & gas stations,Fashion & Retail,,United States,1488028803343,5313.857,305,305
Tom Morris,Morris,tom-morris,no-pic,0,retail,Fashion & Retail,M,United Kingdom,1488028803343,2053.104,1020,1020
Tom Persson,Persson,tom-persson,tom-persson,-62.07,H&M,Fashion & Retail,M,Sweden,1488028803343,2109.061,990,990
Tong Jinquan,Tong,tong-jinquan,no-pic,0,real estate,Real Estate,M,China,1488028803343,4370.745,403,403
Tony Chen & family,Chen,tony-chen,tony-chen,-80.884,eletronics,Technology,M,Taiwan,1488028803343,2068.847,1009,1009
Tony Tan Caktiong & family,Tan Caktiong,tony-tan-caktiong,tony-tan-caktiong,-9.238,fast food,Fashion & Retail,M,Philippines,1488028803343,3352.134,585,585
Tor Peterson,Peterson,tor-peterson,no-pic,-17.456,commodities,Metals & Mining,M,United States,1488028803344,1772.449,1203,1203
Torbjorn Tornqvist,Tornqvist,torbjorn-tornqvist,torbjorn-tornqvist,0,oil trading,Energy,M,Sweden,1488028803343,2084.38,1000,1000
Torsten Toeller,Toeller,torsten-toeller,torsten-toeller,0,pet food,Fashion & Retail,M,Germany,1488028803344,1773.512,1200,1200
Traudl Engelhorn & family,Engelhorn,traudl-engelhorn,no-pic-female,0,"pharmaceuticals, medical equipment",Healthcare,F,Germany,1488028803343,3870,474,474
Travis Kalanick,Kalanick,travis-kalanick,travis-kalanick,0,Uber Technologies,Technology,M,United States,1488028803343,6300,235,236
Trevor Rees-Jones,Rees-Jones,trevor-rees-jones,trevor-rees-jones,-1.195,oil & gas,Energy,M,United States,1488028803343,5313.022,306,306
T.S. Kalyanaraman,Kalyanaraman,ts-kalyanaraman,ts-kalyanaraman,0,jewelry,Fashion & Retail,M,India,1488028803344,1376.627,1490,1490
Tsai Cheng-da,Tsai,tsai-cheng-da,no-pic,-21.238,finance,Finance and Investments,M,Taiwan,1488028803343,2283.569,926,926
Tsai Eng-Meng,Tsai,tsai-eng-meng,tsai-eng-meng,-57.147,"food, beverages",Food and Beverage,M,Taiwan,1488028803343,5847.092,261,261
Tsai Hong-tu,Tsai,tsai-hong-tu,tsai-hong-tu,-22.407,finance,Finance and Investments,M,Taiwan,1488028803343,2547.377,807,807
Tsai Ming-Kai,Tsai,tsai-ming-kai,tsai-ming-kai,-1.414,semiconductors,Technology,M,Taiwan,1488028803344,1059.833,1794,1794
Tse Ping,Tse,tse-ping,tse-ping,-11.025,pharmaceuticals,Healthcare,M,China,1488028803344,1302.14,1560,1560
Tseng Shin-Yi,Tseng,tseng-shin-yi,tseng-shin-yi,0,petrochemicals,Manufacturing,M,Taiwan,1488028803343,1993.093,1055,1056
Tung Chee Chen,Tung,tung-chee-chen,tung-chee-chen,17.177,shipping,Logistics,M,Hong Kong,1488028803343,2038.96,1027,1027
Tung Chee Hwa,Tung,tung-chee-hwa,tung-chee-hwa,13.3,shipping,Logistics,M,Hong Kong,1488028803344,1577.601,1324,1324
Turgay Ciner,Ciner,turgay-ciner,turgay-ciner,-7.817,diversified,Diversified,M,Turkey,1488028803344,1576.617,1326,1326
T.Y. Tsai,Tsai,ty-tsai,ty-tsai,0,finance,Finance and Investments,M,Taiwan,1488028803343,2127.875,982,982
Uday Kotak,Kotak,uday-kotak,uday-kotak,0,banking,Finance and Investments,M,India,1488028803343,8181.889,164,164
Udo & Harald Tschira,Tschira,udo-harald-tschira,no-pic,-100.521,software,Technology,,Germany,1488028803343,11027.211,121,121
Urs Wietlisbach,Wietlisbach,urs-wietlisbach,urs-wietlisbach,-13.295,private equity,Finance and Investments,M,Switzerland,1488028803344,1823.963,1166,1167
Vadim Moshkovich,Moshkovich,vadim-moshkovich,vadim-moshkovich,4.583,"agriculture, land",Food and Beverage,M,Russia,1488028803343,2305.484,915,915
Valentin Gapontsev & family,Gapontsev,valentin-gapontsev,valentin-gapontsev,6.399,lasers,Manufacturing,M,Russia,1488028803344,1589.813,1315,1315
Vanich Chaiyawan,Chaiyawan,vanich-chaiyawan,vanich-chaiyawan,-4.189,"insurance, beverages",Finance and Investments,M,Thailand,1488028803343,3894.797,470,470
Vasily Anisimov,Anisimov,vasily-anisimov,vasily-anisimov,0,real estate,Metals & Mining,M,Russia,1488028803344,1389.153,1479,1479
Venugopal Dhoot,Dhoot,venugopal-dhoot,venugopal-dhoot,3.807,electronics,Manufacturing,M,India,1488028803344,1141.802,1714,1714
Viatcheslav Kantor,Kantor,viatcheslav-kantor,viatcheslav-kantor,-5.944,"fertilizer, real estate",Manufacturing,M,Russia,1488028803343,3111.882,644,644
Vichai Srivaddhanaprabha,Srivaddhanaprabha,vichai-srivaddhanaprabha,vichai-srivaddhanaprabha,-0.692,duty-free,Fashion & Retail,M,Thailand,1488028803343,4236.639,418,418
Victor Pinchuk,Pinchuk,victor-pinchuk,victor-pinchuk,0,"steel pipes, diversified",Metals & Mining,M,Ukraine,1488028803344,1100.968,1754,1754
Vikas Oberoi,Oberoi,vikas-oberoi,vikas-oberoi,0,real estate,Real Estate,M,India,1488028803344,1531.723,1360,1360
Vikram Lal,Lal,vikram-lal,vikram-lal,0,motorcycles,Automotive,M,India,1488028803343,5419.431,297,297
Viktor Kharitonin,Kharitonin,viktor-kharitonin,no-pic,1.18,pharmaceuticals,Healthcare,M,Russia,1488028803344,1210.502,1650,1650
Viktor Rashnikov,Rashnikov,viktor-rashnikov,viktor-rashnikov,-143.871,steel,Manufacturing,M,Russia,1488028803343,8077.963,169,169
Viktor Vekselberg,Vekselberg,viktor-vekselberg,viktor-vekselberg,-65.938,"metals, energy",Energy,M,Russia,1488028803343,12327.112,102,102
Vincent Bollore,Bollore,vincent-bollore,vincent-bollore,-195.31,investments,Finance and Investments,M,France,1488028803343,4998.978,331,331
Vincent Lo,Lo,vincent-lo,vincent-lo,-0.396,real estate,Real Estate,M,Hong Kong,1488028803343,2063.012,1014,1014
Vincent McMahon,McMahon,vincent-mcmahon,vincent-mcmahon,3.535,wrestling,Sports,M,United States,1488028803344,1245.406,1617,1617
Vincent Viola,Viola,vincent-viola,vincent-viola,-40.276,electronic trading,Finance and Investments,M,United States,1488028803343,1919.544,1107,1107
Vinod & Anil Rai Gupta & family,Gupta,vinod-anil-rai-gupta,vinod-anil-rai-gupta,0,electrical equipment,Manufacturing,F,India,1488028803343,2469.946,850,850
Vito Rodriguez Rodriguez,Rodriguez Rodriguez,vito-rodriguez-rodriguez,no-pic,0,processed milk,Diversified,M,Peru,1488028803344,1654.999,1262,1262
Vivek Chaand Sehgal,Sehgal,vivek-chaand-sehgal,vivek-chaand-sehgal,0,auto parts,Automotive,M,Australia,1488028803343,3689.379,525,525
Vivek Chand Burman,Burman,vivek-chand-burman,no-pic,0,consumer goods,Food and Beverage,M,India,1488028803344,1599.848,1304,1304
Vivien Chen,Chen,vivien-chen,vivien-chen,0,real estate,Real Estate,F,Hong Kong,1488028803343,3668.102,530,530
Vladimir Kim,Kim,vladimir-kim,vladimir-kim,-50.198,mining,Metals & Mining,M,Kazakhstan,1488028803343,2706.876,754,754
Vladimir Lisin,Lisin,vladimir-lisin,vladimir-lisin,-212.445,"steel, transport",Metals & Mining,M,Russia,1488028803343,15653.709,65,65
Vladimir Yevtushenkov,Yevtushenkov,vladimir-yevtushenkov,vladimir-yevtushenkov,-108.408,telecom,Telecom,M,Russia,1488028803343,3492.624,559,559
W. Herbert Hunt,Hunt,w-herbert-hunt,w-herbert-hunt,-1.22,oil,Energy,M,United States,1488028803343,2034.032,1030,1030
Walter Droege,Droege,walter-droege,no-pic,0,consulting,Service,M,Germany,1488028803343,7590.298,183,183
Walter Faria,Faria,walter-faria,walter-faria,0,beer,Food and Beverage,M,Brazil,1488028803343,3397.137,575,575
Walter Frey,Frey,walter-frey,walter-frey,0,Emil Frey Group,Automotive,M,Switzerland,1488028803344,1283.345,1580,1580
Walter Kwok,Kwok,walter-kwok,walter-kwok,23.211,real estate,Real Estate,M,Hong Kong,1488028803343,7662.739,181,181
Walther Moreira Salles Junior,Moreira Salles Junior,walther-moreira-salles-junior,walther-moreira-salles-junior,-11.021,"banking, minerals",Finance and Investments,M,Brazil,1488028803343,3174.54,623,625
Wang Changtian,Wang,wang-changtian,wang-changtian,12.739,"TV, movie production",Media & Entertainment,M,China,1488028803344,1888.468,1124,1124
Wang Chaobin,Wang,wang-chaobin,wang-chaobin,0,real estate,Real Estate,M,China,1488028803344,1337.715,1525,1525
Wang Chuanfu,Wang,wang-chuanfu,wang-chuanfu,-6.809,"batteries, automobiles",Automotive,M,China,1488028803343,4330.105,410,410
Wang Han,Wang,wang-han,no-pic,35.532,airline,Diversified,M,China,1488028803344,1322.525,1543,1543
Wang Jianfeng & family,Wang,wang-jianfeng,no-pic,8.729,auto parts,Automotive,M,China,1488028803344,1200,1664,1666
Wang Jianlin,Wang,wang-jianlin,wang-jianlin,98.695,real estate,Real Estate,M,China,1488028803343,31323.9,19,19
Wang Jing,Wang,wang-jing,wang-jing,0,telecom services,Telecom,M,China,1488028803344,1196.426,1668,1668
Wang Jinshu,Wang,wang-jinshu,no-pic,0,chemicals,Manufacturing,M,China,1488028803344,1009.538,1843,1843
Wang Jiufang,Wang,wang-jiufang,no-pic,31.37,real estate,Real Estate,M,China,1488028803343,1921.916,1105,1105
Wang Junjin,Wang,wang-junjin,wang-junjin,35.605,airline,Service,M,China,1488028803344,1328.131,1540,1540
Wang Junmin,Wang,wang-junmin,wang-junmin,25.116,pharmaceuticals,Healthcare,M,China,1488028803344,1085.434,1771,1771
Wang Laichun,Wang,wang-laichun,no-pic-female,-2.243,electronics components,Technology,F,China,1488028803344,1671.278,1249,1249
Wang Laisheng,Wang,wang-laisheng,no-pic,-2.256,electronics components,Technology,M,China,1488028803344,1667.158,1252,1252
Wang Qingtao,Wang,wang-qingtao,no-pic,0,steel smelting,Metals & Mining,M,China,1488028803344,1573.124,1330,1330
Wang Wei,Wang,wang-wei,wang-wei,1970.238,package delivery service,Service,M,China,1488028803343,21668.685,34,34
Wang Wenjing,Wang,wang-wenjing,wang-wenjing,7.301,business software,Technology,M,China,1488028803344,1501.791,1382,1382
Wang Wenliang,Wang,wang-wenliang,wang-wenliang,0,shipping ports,Diversified,M,China,1488028803344,1181.174,1681,1681
Wang Wenxue,Wang,wang-wenxue,wang-wenxue,-36.983,real estate,Real Estate,M,China,1488028803343,4564.527,373,373
Wang Wenyin,Wang,wang-wenyin,wang-wenyin,0,"mining, copper products",Metals & Mining,M,China,1488028803343,14601.554,75,75
Wang Xicheng & family,Wang,wang-xicheng,no-pic,27.924,tires,Manufacturing,M,China,1488028803343,2860.631,713,713
Wang Xing,Wang,wang-xing,wang-xing,0,e-commerce,Technology,M,China,1488028803343,3432.184,568,568
Wang Yong,Wang,wang-yong,wang-yong,3.045,food sweeteners,Food and Beverage,M,China,1488028803344,1024.91,1832,1832
Wang Yusuo & family,Wang,wang-yusuo,wang-yusuo,22.243,natural gas distribution,Energy,M,China,1488028803343,3412.097,570,570
Wang Zhenghua,Wang,wang-zhenghua,wang-zhenghua,38.696,budget airline,Service,M,China,1488028803344,1182.774,1679,1679
Warren Stephens,Stephens,warren-stephens,warren-stephens,-2.35,investment banking,Finance and Investments,M,United States,1488028803343,2452.478,862,862
Wei Ing-Chou,Wei,wei-ing-chou,wei-ing-chou,-2.458,"food, beverages",Food and Beverage,M,Taiwan,1488028803344,1177.781,1682,1682
Wei Jianjun & family,Wei,wei-jianjun,wei-jianjun,-63.056,automobiles,Automotive,M,China,1488028803343,6239.875,239,239
Wei Shaojun,Wei,wei-shaojun,wei-shaojun,0,real estate,Real Estate,M,China,1488028803344,1860.561,1138,1138
Wei Yin-Chun,Wei,wei-yin-chun,wei-yin-chun,-2.275,"food, beverages",Food and Beverage,M,Taiwan,1488028803344,1257.061,1611,1611
Wei Yin-Heng,Wei,wei-yin-heng,wei-yin-heng,-2.275,"food, beverages",Food and Beverage,M,Taiwan,1488028803344,1253.356,1613,1613
Wei Ying-Chiao,Wei,wei-ying-chiao,wei-ying-chiao,-2.275,"food, beverages",Food and Beverage,M,Taiwan,1488028803344,1226.156,1636,1636
Wen Jianping,Wen,wen-jianping,wen-jianping,5.176,sewage treatment,Service,M,China,1488028803344,1414.077,1447,1447
Wen Yibo & family,Wen,wen-yibo,wen-yibo,1.202,wastewater treatment,Service,M,China,1488028803344,1253.617,1612,1612
Whitney MacMillan,MacMillan,whitney-macmillan,whitney-macmillan,0,Cargill,Food and Beverage,M,United States,1488028803343,5611.919,276,276
Wichai Thongtang,Thongtang,wichai-thongtang,wichai-thongtang,-14.239,investments,Real Estate,M,Thailand,1488028803344,1520.572,1366,1366
Wilbur Ross Jr,Ross,wilbur-ross-jr,wilbur-ross-jr,0,investments,Finance and Investments,M,United States,1488028803343,2500,837,841
Willi & Isolde Liebherr & family,Liebherr,willi-isolde-liebherr,willi-isolde-liebherr,0,construction,Construction & Engineering,,Switzerland,1488028803343,4754.994,350,350
William Ackman,Ackman,william-ackman,william-ackman,0,hedge funds,Finance and Investments,M,United States,1488028803344,1400,1462,1462
William Berkley,Berkley,william-berkley,william-berkley,-0.808,insurance,Finance and Investments,M,United States,1488028803344,1588.536,1318,1318
William Conway Jr,Conway,william-conway-jr,william-conway-jr,2.225,private equity,Finance and Investments,M,United States,1488028803343,2519.284,829,829
William Ding,Ding,william-ding,william-ding,54.745,online games,Technology,M,China,1488028803343,17467.923,52,52
William F. Austin,Austin,william-f-austin,william-f-austin,0,hearing aids,Manufacturing,M,United States,1488028803344,1405.846,1458,1458
William Fisher,Fisher,william-fisher,william-fisher,33.096,Gap,Fashion & Retail,M,United States,1488028803344,1533.824,1359,1359
William Heinecke,Heinecke,william-heinecke,william-heinecke,20.999,hotels,Real Estate,M,Thailand,1488028803344,1473.645,1405,1405
William Koch,Koch,william-koch,william-koch,0,"oil, investments",Energy,M,United States,1488028803344,1272.683,1591,1591
William Lauder,Lauder,william-lauder,no-pic,-3.484,Estee Lauder,Fashion & Retail,M,United States,1488028803344,1108.643,1750,1750
William Macaulay,Macaulay,william-macaulay,william-macaulay,0,energy investments,Energy,M,United States,1488028803344,1019.04,1836,1836
William MacMillan,MacMillan,william-macmillan,no-pic,0,Cargill,Food and Beverage,M,United States,1488028803344,1239.254,1623,1626
William Stone,Stone,william-stone,william-stone,-1.425,software,Technology,M,United States,1488028803344,1322.399,1544,1544
Bill Gates,Gates,bill-gates,bill-gates,112.185,,Technology,M,United States,1488028803343,86356.824,1,1
Warren Buffett,,warren-buffett,no-pic,41.782,,Finance,,United States,1488028803343,76253.948,2,2
Paul Allen,Allen,paul-allen,paul-allen,15.628,,Technology,M,United States,1488028803343,19937.898,42,42
Lawrence Ellison,,larry-ellison,no-pic,224.788,,Software,,United States,1488028803343,53436.294,7,7
Prince Alwaleed Bin Talal Alsaud,,prince-alwaleed-bin-talal-alsaud,no-pic,-37.937,,Investments,,Saudi Arabia,1488028803343,18359.463,47,47
Jim Walton,,jim-walton,no-pic,445.952,,Retail,,United States,1488028803343,35527.206,16,16
David Sainsbury,,david-sainsbury,no-pic,,,Retail,,United Kingdom,1309541910001,,,
S. Robson Walton,,s-robson-walton,no-pic,442.468,,Retail,,United States,1488028803343,35579.501,15,15
Alice Walton,,alice-walton,no-pic,443.041,,Retail,,United States,1488028803343,35336.043,17,17
Johanna Quandt,,johanna-quandt,no-pic,,,,,Germany,1309538284491,,,
Steve Ballmer,Ballmer,steve-ballmer,steve-ballmer,-1.353,,Technology,M,United States,1488028803343,30016.317,21,21
Michael Kadoorie,,michael-kadoorie,no-pic,-19.989,,,,Hong Kong,1488028803343,6815.97,211,211
Liliane Bettencourt,,liliane-bettencourt,no-pic,-265.544,,Pharmaceuticals,,France,1488028803343,39284.14,14,14
Philip Anschutz,,philip-anschutz,no-pic,15.192,,,,United States,1488028803343,12565.355,96,96
Ingvar Kamprad,,ingvar-kamprad,no-pic,,,Retail,,Sweden,1309540637847,,,
Ka-shing Li,,li-ka-shing,no-pic,112.805,,,,Hong Kong,1488028803343,31354.469,18,18
Sumner Redstone,,sumner-redstone,no-pic,-0.334,,Media,,United States,1488028803343,5411.752,300,300
Anne Cox Chambers,Chambers,anne-cox-chambers,anne-cox-chambers,,,Media,F,United States,1337116995906,,,
Kwok family,,thomas-raymond-kwok,no-pic,48.327,,Real Estate,,Hong Kong,1488028803343,15758.975,63,63
Carlos Slim Helu,,carlos-slim-helu,no-pic,-472.178,,,,Mexico,1488028803343,55297.646,6,6
Bernard Arnault,,bernard-arnault,no-pic,-453.298,,,,France,1488028803343,41913.003,11,11
Ernesto Bertarelli,,ernesto-bertarelli,no-pic,-1.702,,Pharmaceuticals,,Switzerland,1488028803343,8550.948,155,155
Michael Dell,,michael-dell,no-pic,2.113,,,,United States,1488028803343,20736.052,38,38
Silvio Berlusconi,,silvio-berlusconi,no-pic,-64.433,,,,Italy,1488028803343,6748.57,214,214
Abigail Johnson,,abigail-johnson,no-pic,0,,Finance,,United States,1488028803343,14495.547,77,77
Forrest Mars,,forrest-mars-jr,no-pic,,,Food,,United States,1309543059293,,,
Jacqueline Mars,,jacqueline-mars,no-pic,0,,Food,,United States,1488028803343,27286.471,24,24
John Mars,,john-mars,no-pic,0,,Food,,United States,1488028803343,27286.471,24,25
Birgit Rausing,,birgit-rausing,no-pic,,,Manufacturing,,Sweden,1309538441216,,,
Charles Ergen,Ergen,charles-ergen,charles-ergen,209.717,,Media,M,United States,1488028803343,18279.839,48,48
"Robert E ""Ted"" Turner",,ted-turner,no-pic,0,,Media,,United States,1488028803343,2286.536,923,923
Rupert Murdoch,,rupert-murdoch,no-pic,65.441,,Media,,United States,1488028803343,13146.565,88,88
Hans Rausing,,hans-rausing,no-pic,0,,Manufacturing,,Sweden,1488028803343,12500,98,98
Azim Premji,,azim-premji,no-pic,0,,,,India,1488028803343,15106.577,70,70
Leonardo Del Vecchio,,leonardo-del-vecchio,no-pic,17.943,,Manufacturing,,Italy,1488028803343,17963.813,51,51
Amancio Ortega,,amancio-ortega,no-pic,-508.929,,Apparel,,Spain,1488028803343,69481.877,4,4
Gerald Cavendish Grosvenor,,gerald-cavendish-grosvenor,no-pic,,,Real Estate,,United Kingdom,1309541959956,,,
Kirk Kerkorian,,kirk-kerkorian,no-pic,,,Finance,,United States,1309538767975,,,
Francois Pinault,,francois-pinault,no-pic,-46.394,,,,France,1488028803343,15939.975,61,61
Charles Schwab,,charles-schwab,no-pic,-18.648,,Finance,,United States,1488028803343,8207.312,162,162
Nasser Al-Kharafi,Al-Kharafi,nasser-al-kharafi,nasser-al-kharafi,,,Diversified,M,Kuwait,1337116982671,,,
George Soros,,george-soros,no-pic,0,,Finance,,United States,1488028803343,25200,31,31
Shau Kee Lee,,lee-shau-kee,no-pic,-16.964,,Real Estate,,Hong Kong,1488028803343,24802.276,32,32
Eli Broad,,eli-broad,no-pic,0,,Real Estate,,United States,1488028803343,7687,179,179
James Goodnight,Goodnight,james-goodnight,james-goodnight,-0.477,,Technology,M,United States,1488028803343,9446.122,140,140
Masayoshi Son,,masayoshi-son,no-pic,-92.606,,Software,,Japan,1488028803343,21385.453,35,35
Luciano Benetton,,luciano-benetton,no-pic,-9.366,,Apparel,,Italy,1488028803343,2633.947,784,784
Thomas Pritzker,,thomas-pritzker,no-pic,14.445,,Real Estate,,United States,1488028803343,3137.52,633,633
Curt Engelhorn,,curt-engelhorn,no-pic,,,Pharmaceuticals,,Germany,1309538832447,,,
Gordon Moore,,gordon-moore,no-pic,62.569,,,,United States,1488028803343,7328.207,196,196
Hasso Plattner,,hasso-plattner,no-pic,-98.461,,Software,,Germany,1488028803343,11273.551,118,118
Gustavo Cisneros,,gustavo-cisneros,no-pic,0,,Media,,Venezuela,1488028803344,1382.674,1486,1486
Walter Haefner,,walter-haefner,no-pic,,,,,Switzerland,1309540255559,,,
Stefan Persson,,stefan-persson,no-pic,-374.257,,Retail,,Sweden,1488028803343,19272.357,44,44
Donald Newhouse,,donald-newhouse,no-pic,35.177,,Media,,United States,1488028803343,12197.586,106,106
Samuel Newhouse,,samuel-newhouse-jr,no-pic,35.177,,Media,,United States,1488028803343,12197.824,105,105
Michael Otto,,michael-otto,no-pic,5.31,,Retail,,Germany,1488028803343,7668.662,180,180
August von Finck,,august-von-finck,no-pic,-17.073,,Investments,,Germany,1488028803343,7384.226,194,194
Alain &#38; Gerard Wertheimer,,gerard-wertheimer-1,no-pic,0,,Apparel,,France,1488028803343,11749.655,113,114
Serge Dassault,,serge-dassault,no-pic,-89.74,,,,France,1488028803343,16007.025,60,60
Gunter Herz,,guenter-herz-family,no-pic,,,Retail,,Germany,1309542918105,,,
Tadashi Yanai,,tadashi-yanai,no-pic,-43.16,,Apparel,,Japan,1488028803343,15938.471,62,62
Rolf Gerling,,rolf-gerling,no-pic,0,,Insurance,,Germany,1488028803344,1482.894,1399,1399
Edward Johnson,,edward-johnson-iii,no-pic,0,,Finance,,United States,1488028803343,7810.419,176,176
Spiro Latsis,,spiro-latsis,no-pic,0.575,,,,Greece,1488028803343,1907.581,1115,1115
Michael Bloomberg,,michael-bloomberg,no-pic,0,,Media,,United States,1488028803343,47623.333,10,10
Masatoshi Ito,,masatoshi-ito,no-pic,-47.188,,Retail,,Japan,1488028803343,3620.886,536,536
Lorenzo Mendoza,,lorenzo-mendoza,no-pic,,,Beverages,,Venezuela,1309539486540,,,
Pierre Omidyar,,pierre-omidyar,no-pic,70.368,,,,United States,1488028803343,8105.55,168,168
Nicky Oppenheimer,,nicky-oppenheimer,no-pic,-2.688,,,,South Africa,1488028803343,7005.762,203,203
"James, Arthur &#38; John Irving",,james-irving-1,no-pic,0,,Investments,,Canada,1488028803343,7481.086,187,187
