name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Mohammed Dewji,Dewji,mohammed-dewji,mohammed-dewji,0,diversified,Diversified,M,Tanzania,1488027303980,1395.288,1470,1470
Mohannad Al-Kharafi,Al-Kharafi,mohannad-al-kharafi,no-pic,0.058,diversified,Diversified,M,Kuwait,1488027303980,1280.098,1585,1586
Mohed Altrad,Altrad,mohed-altrad,mohed-altrad,0,"scaffolding, cement mixers",Construction & Engineering,M,France,1488027303980,1599.215,1306,1306
Montri Jiaravanont,Jiaravanont,montri-jiaravanont,no-pic,-11.039,diversified,Diversified,M,Thailand,1488027303979,3277.363,601,601
Mori Arkin,Arkin,mori-arkin,mori-arkin,-1.033,pharmaceuticals,Healthcare,M,Israel,1488027303980,1272.607,1592,1592
Murali Divi,Divi,murali-divi,murali-divi,0,pharmaceuticals,Healthcare,M,India,1488027303980,1611.571,1292,1292
Murdaya Poo,Poo,murdaya-poo,murdaya-poo,1.599,diversified,Diversified,M,Indonesia,1488027303980,2148.339,971,971
Mustafa Kucuk,Kucuk,mustafa-kucuk,no-pic,0,fashion retail,Fashion & Retail,M,Turkey,1488027303980,1965.795,1077,1077
Nadir Godrej,Godrej,nadir-godrej,nadir-godrej,0,diversified,Diversified,M,India,1488027303980,2534.186,818,819
Nan Cunhui,Nan,nan-cunhui,nan-cunhui,-1.881,power equipment,Manufacturing,M,China,1488027303980,1082.433,1773,1773
Nathan Blecharczyk,Blecharczyk,nathan-blecharczyk,nathan-blecharczyk,0,Airbnb,Technology,M,United States,1488027303979,3800,495,497
Nathan Kirsh,Kirsh,nathan-kirsh,nathan-kirsh,-4.358,"retail, real estate",Fashion & Retail,M,Swaziland,1488027303979,3929.067,464,464
Neal Patterson,Patterson,neal-patterson,neal-patterson,5.483,health IT,Technology,M,United States,1488027303980,1466.799,1412,1412
Neil Shen,Shen,neil-shen,neil-shen,0,venture capital investing,Finance and Investments,M,Hong Kong,1488027303980,1058.68,1796,1796
Nevaldo Rocha & family,Rocha,nevaldo-rocha-1,nevaldo-rocha-1,20.195,retail,Fashion & Retail,M,Brazil,1488027303980,1316.813,1549,1549
Ni Zhaoxing,Ni,ni-zhaoxing,ni-zhaoxing,0,real estate,Real Estate,M,China,1488027303980,1177.771,1683,1683
Ni Zugen,Ni,ni-zugen,no-pic,-17.402,appliances,Manufacturing,M,China,1488027303980,2147,972,972
Nick Caporella,Caporella,nick-caporella,no-pic,-13.698,beverages,Food and Beverage,M,United States,1488027303980,2347.757,902,902
Nicola Bulgari,Bulgari,nicola-bulgari,nicola-bulgari,-5.02,luxury goods,Fashion & Retail,M,Italy,1488027303980,1301.635,1561,1561
Nicola Leibinger-Kammueller,Leibinger-Kammueller,nicola-leibinger-kammueller,nicola-leibinger-kammueller,0,manufacturing,Manufacturing,F,Germany,1488027303980,1341.137,1521,1521
Nicolas Puech,Puech,nicolas-puech,nicolas-puech,-4.666,Hermes,Fashion & Retail,M,France,1488027303980,2379.404,889,889
Nihat Ozdemir,Ozdemir,nihat-ozdemir,nihat-ozdemir,0,diversified,Diversified,M,Turkey,1488027303980,1630.544,1281,1281
Niklas Herlin,Herlin,niklas-herlin,no-pic,-9.414,"elevators, escalators",Manufacturing,M,Finland,1488027303980,1375.857,1491,1491
Nikolai Buinov,Buinov,nikolai-buinov,no-pic,0,"oil, gas",Energy,M,Russia,1488027303980,2283.513,927,927
Niranjan Hiranandani,Hiranandani,niranjan-hiranandani,niranjan-hiranandani,0,real estate,Real Estate,M,India,1488027303980,1226.245,1635,1635
Nirav Modi,Modi,nirav-modi,nirav-modi,0,diamond jewelry,Fashion & Retail,M,India,1488027303980,1771.003,1204,1204
Noam Gottesman,Gottesman,noam-gottesman,noam-gottesman,0.057,hedge funds,Finance and Investments,M,United States,1488027303980,2384.279,886,886
Norbert Dentressangle,Dentressangle,norbert-dentressangle,norbert-dentressangle,0,"transport, logistics",Logistics,M,France,1488027303980,1067.507,1784,1784
O. Francis Biondi,Biondi,o-francis-biondi,no-pic,0,hedge fund,Finance and Investments,M,United States,1488027303980,1600,1300,1303
Odd Reitan,Reitan,odd-reitan,odd-reitan,0,"retail, real estate",Fashion & Retail,M,Norway,1488027303979,5179.119,317,317
Oei Hong Leong,Oei,oei-hong-leong,oei-hong-leong,0,investments,Finance and Investments,M,Singapore,1488027303980,1220.934,1639,1639
Oleg Boyko,Boyko,oleg-boyko,oleg-boyko,0,diversified,Diversified,M,Russia,1488027303980,1239.79,1622,1622
Oleg Tinkov,Tinkov,oleg-tinkov,oleg-tinkov,-9.774,banking,Finance and Investments,M,Russia,1488027303980,1205.593,1656,1656
Orion Hindawi,Hindawi,orion-hindawi,orion-hindawi,0,software,Technology,M,United States,1488027303980,1000,1847,1851
Othman Benjelloun,Benjelloun,othman-benjelloun,othman-benjelloun,0,"banking, insurance",Finance and Investments,M,Morocco,1488027303980,1853.357,1144,1144
Otto Philipp Braun,Braun,otto-philipp-braun,otto-philipp-braun,0,medical technology,Healthcare,M,Germany,1488027303980,2638.916,779,779
Ou Zongrong,Ou,ou-zongrong,ou-zongrong,0,real estate,Real Estate,M,China,1488027303980,1084.423,1772,1772
Pan Weiming,Pan,pan-weiming,pan-weiming,0,real estate,Real Estate,M,China,1488027303980,1139.384,1716,1716
Pan Zhengmin & family,Pan,pan-zhengmin,pan-zhengmin,-261.733,electronics,Technology,M,China,1488027303979,5719.936,269,269
Pang Kang,Pang,pang-kang,no-pic,8.955,soy sauce maker,Food and Beverage,M,China,1488027303979,3463.414,565,565
Pansy Ho,Ho,pansy-ho,pansy-ho,-13.236,casinos,Gambling & Casinos,F,Hong Kong,1488027303979,4145.699,432,432
Paolo Barilla,Barilla,paolo-barilla,paolo-barilla,0,Barilla pasta,Food and Beverage,M,Italy,1488027303980,1334.746,1529,1532
Paolo Bulgari,Bulgari,paolo-bulgari,paolo-bulgari,-5.633,luxury goods,Fashion & Retail,M,Italy,1488027303980,1343.683,1513,1513
Paolo & Gianfelice Mario Rocca,Rocca,paolo-gianfelice-mario-rocca,paolo-gianfelice-mario-rocca,-41.113,pipe manufacturing,Metals & Mining,M,Italy,1488027303979,4368.773,405,405
Park Hyeon-Joo,Park,park-hyeon-joo,park-hyeon-joo,0,mutual funds,Finance and Investments,M,South Korea,1488027303979,3056.901,659,659
Patricia Angelini Rossi,Angelini Rossi,patricia-angelini-rossi,patricia-angelini-rossi,1.982,"forestry, mining",Diversified,F,Chile,1488027303980,1261.596,1605,1605
Patricia Matte,Matte,patricia-matte,no-pic-female,-23.782,paper,Manufacturing,F,Chile,1488027303980,2761.473,742,744
Patrick Collison,Collison,patrick-collison,patrick-collison,0,Stripe,Technology,M,Ireland,1488027303980,1100,1758,1760
Patrick Drahi,Drahi,patrick-drahi,patrick-drahi,-334.886,telecom,Telecom,M,France,1488027303979,12734.943,92,92
Patrizio Bertelli,Bertelli,patrizio-bertelli,patrizio-bertelli,-18.469,luxury goods,Fashion & Retail,M,Italy,1488027303979,3134.194,636,636
Paul Fireman,Fireman,paul-fireman,no-pic,0,Reebok,Fashion & Retail,M,United States,1488027303980,1026.4,1829,1829
Paul Foster,Foster,paul-foster,paul-foster,-3.913,oil refining,Energy,M,United States,1488027303980,1425.933,1441,1441
Paul Singer,Singer,paul-singer,paul-singer,0,hedge funds,Finance and Investments,M,United States,1488027303980,2650,775,775
Pavel Tykac,Tykac,pavel-tykac,pavel-tykac,0,coal mine,Metals & Mining,M,Czech Republic,1488027303980,1266.689,1602,1602
Pedro Moreira Salles,Moreira Salles,pedro-moreira-salles,pedro-moreira-salles,-11.021,"banking, minerals",Diversified,M,Brazil,1488027303979,3205.94,615,615
Peng Jianhu & family,Peng,peng-jianhu,no-pic,-7.727,tourism,Media & Entertainment,M,China,1488027303980,1527.892,1363,1363
Peter Alfond,Alfond,peter-alfond,no-pic,0.762,shoes,Fashion & Retail,M,United States,1488027303980,1443.092,1429,1429
Peter Gilgan,Gilgan,peter-gilgan,peter-gilgan,0,homebuilding,Construction & Engineering,M,Canada,1488027303980,2037.334,1028,1028
Peter Hargreaves,Hargreaves,peter-hargreaves,peter-hargreaves,-32.511,financial services,Finance and Investments,M,United Kingdom,1488027303979,2770.811,738,738
Peter Kamprad,Kamprad,peter-kamprad,no-pic,0,IKEA,Finance and Investments,M,Sweden,1488027303980,1039.961,1815,1817
Peter Leibinger,Leibinger,peter-leibinger,peter-leibinger,0,machine tools,Manufacturing,M,Germany,1488027303980,1368.857,1492,1492
Peter Spuhler,Spuhler,peter-spuhler,peter-spuhler,-7.926,train cars,Manufacturing,M,Switzerland,1488027303980,2073.865,1005,1005
Petter Stordalen,Stordalen,petter-stordalen,petter-stordalen,0,hotels,Service,M,Norway,1488027303980,1560.626,1341,1341
Pham Nhat Vuong,Vuong,pham-nhat-vuong,pham-nhat-vuong,0,real estate,Real Estate,M,Vietnam,1488027303980,2508.989,836,836
Phillip Ragon,Ragon,phillip-ragon,phillip-ragon,0,health IT,Technology,M,United States,1488027303980,2023.758,1035,1035
Pier Luigi Loro Piana,Loro Piana,pier-luigi-loro-piana,pier-luigi-loro-piana,0,fashion,Fashion & Retail,M,Italy,1488027303980,1309.891,1556,1556
Piero Ferrari,Ferrari,piero-ferrari,piero-ferrari,-10.957,automobiles,Automotive,M,Italy,1488027303980,1574.39,1329,1329
Pierre Castel & family,Castel,pierre-castel,pierre-castel,0,wine,Food and Beverage,M,France,1488027303979,10058.761,132,132
Pierre Chen,Chen,pierre-chen,pierre-chen,13.007,"art, electronics",Diversified,M,Taiwan,1488027303980,2013.34,1039,1039
P.N.C. Menon,Menon,pnc-menon,pnc-menon,0,real estate,Real Estate,M,Oman,1488027303980,1626.941,1284,1284
Pollyanna Chu,Chu,pollyanna-chu,pollyanna-chu,-55.636,financial services,Finance and Investments,F,Hong Kong,1488027303979,4837.034,344,344
Polys Haji-Ioannou,Haji-Ioannou,polys-haji-ioannou,no-pic,9.057,EasyJet,Service,M,Cyprus,1488027303980,1100.499,1756,1756
Prasert Prasarttong-Osoth,Prasarttong-Osoth,prasert-prasarttong-osoth,prasert-prasarttong-osoth,-25.63,hospitals,Healthcare,M,Thailand,1488027303979,2795.055,734,734
Prince Sultan bin Mohammed bin Saud Al Kabeer,Al Kabeer,prince-sultan-bin-mohammed-bin-saud-al-kabeer,prince-sultan-bin-mohammed-bin-saud-al-kabeer,0,dairy farms,Food and Beverage,M,Saudi Arabia,1488027303979,3800.41,494,494
P.V. Ramprasad Reddy,Reddy,pv-ramprasad-reddy,pv-ramprasad-reddy,0,pharmaceuticals,Healthcare,M,India,1488027303980,2633.751,785,785
Qi Shi & family,Qi,qi-shi,qi-shi,-1.371,financial information,Technology,M,China,1488027303980,2300.506,917,917
Qin Yinglin & family,Qin,qin-yinglin,qin-yinglin,15.7,pig breeding,Food and Beverage,M,China,1488027303980,2211.887,951,951
Qiu Guanghe & family,Qiu,qiu-guanghe,qiu-guanghe,2.932,fashion retail,Fashion & Retail,M,China,1488027303979,3424.066,569,569
Qiu Jianping & family,Qiu,qiu-jianping,qiu-jianping,94.401,hand tools,Manufacturing,M,China,1488027303980,2585.843,792,792
Que Wenbin & family,Que,que-wenbin,no-pic,7.063,pharmaceuticals,Healthcare,M,China,1488027303980,1467.188,1410,1410
Radhe Shyam Agarwal,Agarwal,radhe-shyam-agarwal,radhe-shyam-agarwal,0,consumer goods,Fashion & Retail,M,India,1488027303980,1449.257,1422,1422
Radhe Shyam Goenka,Goenka,radhe-shyam-goenka,radhe-shyam-goenka,0,consumer goods,Fashion & Retail,M,India,1488027303980,1448.164,1423,1423
Radik Shaimiev,Shaimiev,radik-shaimiev,radik-shaimiev,5.876,"refinery, chemicals",Energy,M,Russia,1488027303980,1116.466,1743,1743
Radovan Vitek,Vitek,radovan-vitek,radovan-vitek,0,real estate,Real Estate,M,Czech Republic,1488027303980,2370.196,894,894
Rafael Del Pino y Calvo-Sotelo,Del Pino y Calvo-Sotelo,rafael-del-pino-y-calvo-sotelo,rafael-del-pino-y-calvo-sotelo,-6.283,construction,Construction & Engineering,M,Spain,1488027303979,2820.318,723,723
Raghuvinder Kataria,Kataria,raghuvinder-kataria,raghuvinder-kataria,0,diversified,Finance and Investments,M,United Kingdom,1488027303980,1202.642,1662,1662
Rahel Blocher,Blocher,rahel-blocher,no-pic-female,-10.629,chemicals,Manufacturing,F,Switzerland,1488027303979,4593.111,368,368
Rainer Blickle,Blickle,rainer-blickle,rainer-blickle,0,auto parts,Manufacturing,M,Germany,1488027303979,3299.035,594,594
Raj Kumar & Kishin RK,Kumar & Kishin RK,raj-kumar-kishin-rk,raj-kumar-kishin-rk,0,real estate,Real Estate,M,Singapore,1488027303980,2513.853,832,832
Rakesh Gangwal,Gangwal,rakesh-gangwal,rakesh-gangwal,-0.046,airline,Service,M,United States,1488027303980,2162.34,968,968
Randa Williams,Williams,randa-williams,randa-williams,-75.408,pipelines,Energy,F,United States,1488027303979,5571.143,283,283
Randall Rollins,Rollins,randall-rollins,randall-rollins,-26.303,pest control,Service,M,United States,1488027303979,3564.6,542,542
Ranjan Pai,Pai,ranjan-pai,ranjan-pai,0,education,Service,M,India,1488027303980,1709.173,1228,1228
Ravi Jaipuria,Jaipuria,ravi-jaipuria,ravi-jaipuria,0,soft drinks,Food and Beverage,M,India,1488027303980,1446.108,1425,1425
Ravi Pillai,Pillai,ravi-pillai,ravi-pillai,0,construction,Construction & Engineering,M,India,1488027303979,3482.243,563,563
Reed Hastings,Hastings,reed-hastings,reed-hastings,-3.974,Netflix,Media & Entertainment,M,United States,1488027303980,1768.627,1206,1206
Regina de Camargo Pires Oliveira Dias,Pires Oliveira Dias,regina-de-camargo-pires-oliveira-dias,regina-de-camargo-pires-oliveira-dias,2.637,construction,Construction & Engineering,F,Brazil,1488027303979,3131.869,638,638
Regine Leibinger,Leibinger,regine-leibinger,regine-leibinger,0,machine tools,Manufacturing,F,Germany,1488027303980,1368.857,1492,1493
Reid Hoffman,Hoffman,reid-hoffman,reid-hoffman,0.253,LinkedIn,Technology,M,United States,1488027303979,3144.48,632,632
Reinhold Schmieding,Schmieding,reinhold-schmieding,reinhold-schmieding,0,medical devices,Healthcare,M,United States,1488027303979,4424.017,396,396
Reinold Geiger,Geiger,reinold-geiger,reinold-geiger,0,beauty products,Fashion & Retail,M,Austria,1488027303980,1418.851,1445,1445
Remo Ruffini,Ruffini,remo-ruffini,remo-ruffini,-12.349,winter jackets,Fashion & Retail,M,Italy,1488027303980,1438.246,1434,1434
Ren Jianhua,Ren,ren-jianhua,ren-jianhua,-56.648,kitchen appliances,Manufacturing,M,China,1488027303980,2068.078,1010,1010
Ren Zhengfei,Ren,ren-zhengfei,ren-zhengfei,0,telecom equipment,Telecom,M,China,1488027303980,2164.917,966,966
Renata de Camargo Nascimento,Nascimento,renata-de-camargo-nascimento,renata-de-camargo-nascimento,2.637,construction,Construction & Engineering,F,Brazil,1488027303979,3158.43,630,630
Renate Reimann-Haas,Reimann-Haas,renate-reimann-haas,no-pic-female,0,consumer goods,Fashion & Retail,F,Germany,1488027303979,3723.44,515,516
Renzo Rosso,Rosso,renzo-rosso,renzo-rosso,0,fashion,Fashion & Retail,M,Italy,1488027303979,3038.593,665,665
Richard Chang,Chang,richard-chang-1,richard-chang-1,5.236,"real estate, electronics",Real Estate,M,Taiwan,1488027303980,1058.935,1795,1795
Richard Oetker,Oetker,richard-oetker,richard-oetker,0,consumer goods,Fashion & Retail,M,Germany,1488027303980,1967.707,1069,1075
Richard Tsai,Tsai,richard-tsai,richard-tsai,-3.327,finance,Finance and Investments,M,Taiwan,1488027303979,3092.341,650,650
Richard Yuengling Jr,Yuengling,richard-yuengling-jr,richard-yuengling-jr,0,beer,Food and Beverage,M,United States,1488027303980,1801.415,1181,1181
Rick Caruso,Caruso,rick-caruso,rick-caruso,0,real estate,Real Estate,M,United States,1488027303979,3752.267,512,512
Rishad Naoroji,Naoroji,rishad-naoroji,rishad-naoroji,-0.001,consumer goods,Diversified,M,India,1488027303980,2534.564,816,816
Robert Citrone,Citrone,robert-citrone,robert-citrone,0,hedge fund,Finance and Investments,M,United States,1488027303980,1110,1749,1749
Robert Coyiuto Jr,Coyiuto,robert-coyiuto-jr,robert-coyiuto-jr,0,power,Energy,M,Philippines,1488027303980,1490.347,1393,1393
Robert Duggan,Duggan,robert-duggan,robert-duggan,1.412,pharmaceuticals,Healthcare,M,United States,1488027303980,2642.819,778,778
Robert Miller,Miller,robert-miller-1,no-pic,0,retail,Fashion & Retail,M,United Kingdom,1488027303980,2575.062,796,796
Robert Mouawad & family,Mouawad,robert-mouawad,no-pic,0,fine jewelry,Service,M,Lebanon,1488027303980,1592.7,1312,1312
Robert Pera,Pera,robert-pera,robert-pera,38.381,wireless networking gear,Technology,M,United States,1488027303979,3040.894,664,664
Robert & Philip Ng,Ng,robert-philip-ng,robert-philip-ng,-32.055,real estate,Real Estate,M,Singapore,1488027303979,8747.388,154,154
Robert Smith,Smith,robert-smith,robert-smith,0,private equity,Finance and Investments,M,United States,1488027303980,2500,837,840
Robert Toennies,Toennies,robert-toennies,robert-toennies,0,meat processing,Food and Beverage,M,Germany,1488027303980,2020.509,1036,1036
Roberto Angelini Rossi,Angelini Rossi,roberto-angelini-rossi,roberto-angelini-rossi,2.466,"forestry, mining",Diversified,M,Chile,1488027303980,1667.03,1253,1253
Roberto Irineu Marinho,Marinho,roberto-irineu-marinho,roberto-irineu-marinho,0,media,Media & Entertainment,M,Brazil,1488027303979,3887.999,473,473
Rodney Lewis,Lewis,rodney-lewis,rodney-lewis,0,natural gas,Energy,M,United States,1488027303980,1472.004,1407,1407
Rodney Sacks,Sacks,rodney-sacks,rodney-sacks,-50.515,energy drinks,Food and Beverage,M,United States,1488027303980,1397.582,1465,1465
Roman Avdeev,Avdeev,roman-avdeev,roman-avdeev,3.921,"banking, development",Finance and Investments,M,Russia,1488027303980,1335.594,1528,1528
Ron Sim,Sim,ron-sim,ron-sim,-0.634,retail,Fashion & Retail,M,Singapore,1488027303980,1147.065,1708,1708
Ronald Joyce,Joyce,ronald-joyce,ronald-joyce,-13.136,restaurants,Diversified,M,Canada,1488027303980,1361.794,1497,1497
Ronald McAulay,McAulay,ronald-mcaulay,no-pic,-12.11,energy,Energy,M,Hong Kong,1488027303979,3130.061,639,639
Ronald Wanek,Wanek,ronald-wanek,ronald-wanek,0,furniture,Manufacturing,M,United States,1488027303980,2001.738,1045,1045
Rosely Schweizer,Schweizer,rosely-schweizer,rosely-schweizer,0,consumer goods,Fashion & Retail,F,Germany,1488027303980,1967.707,1069,1076
Rossana Camargo de Arruda Botelho,Camargo de Arruda Botelho,rossana-camargo-de-arruda-botelho,rossana-camargo-de-arruda-botelho,2.637,construction,Construction & Engineering,F,Brazil,1488027303979,3131.881,637,637
Ruan Shuilong & family,Ruan,ruan-shuilong,no-pic,4.267,chemicals,Manufacturing,M,China,1488027303980,1244.611,1618,1618
Rudolf Maag,Maag,rudolf-maag,no-pic,-2.056,medical devices,Healthcare,M,Switzerland,1488027303980,2375.904,891,891
Rufino Vigil Gonzalez,Vigil Gonzalez,rufino-vigil-gonzalez,rufino-vigil-gonzalez,73.546,steel,Metals & Mining,M,Mexico,1488027303980,2174.322,964,964
Russ Weiner,Weiner,russ-weiner,russ-weiner,0,energy drinks,Food and Beverage,M,United States,1488027303979,4042.662,449,449
Rustem Sulteev,Sulteev,rustem-sulteev,rustem-sulteev,5.997,"refinery, chemicals",Energy,M,Russia,1488027303980,1045.529,1808,1808
Ryan Graves,Graves,ryan-graves,ryan-graves,0,uber,Technology,M,United States,1488027303980,1578,1323,1323
Sait-Salam Gutseriev,Gutseriev,sait-salam-gutseriev,no-pic,-0.314,"oil, banking, real estate",Diversified,M,Russia,1488027303980,1609.067,1294,1294
Sam Goi,Goi,sam-goi,sam-goi,4.148,frozen foods,Food and Beverage,M,Singapore,1488027303980,2231.082,945,945
Sameer Gehlaut,Gehlaut,sameer-gehlaut,sameer-gehlaut,0,finance,Finance and Investments,M,India,1488027303980,1360.711,1500,1500
Samuel Tak Lee,Lee,samuel-tak-lee,no-pic,-0.846,real estate,Real Estate,M,Hong Kong,1488027303979,2995.439,678,678
Samuel Yin,Yin,samuel-yin,samuel-yin,-91.882,diversified,Diversified,M,Taiwan,1488027303979,3669.223,529,529
Samvel Karapetyan,Karapetyan,samvel-karapetyan,samvel-karapetyan,0,development,Construction & Engineering,M,Russia,1488027303979,3316.729,592,592
Sandra Ortega Mera,Ortega Mera,sandra-ortega-mera,sandra-ortega-mera,-40.797,Zara,Fashion & Retail,F,Spain,1488027303979,6546.645,224,224
Sandro Veronesi,Veronesi,sandro-veronesi,sandro-veronesi,-2.471,fashion,Fashion & Retail,M,Italy,1488027303980,1663.399,1257,1257
Sanford Diller,Diller,sanford-diller,no-pic,0,real estate,Real Estate,M,United States,1488027303980,1665.102,1254,1254
Sanford Weill,Weill,sanford-weill,no-pic,-1.426,Citigroup,Finance and Investments,M,United States,1488027303980,1134.108,1726,1726
Sanjay Singal,Singal,sanjay-singal,sanjay-singal,0,steel,Manufacturing,M,India,1488027303980,1184.708,1675,1675
Sanjiv Goenka,Goenka,sanjiv-goenka,sanjiv-goenka,0.001,diversified,Diversified,M,India,1488027303980,1623.526,1285,1285
